C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,Recovered,estagio,peak,postinflex,preinflex
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/02/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/03/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/04/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/05/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/06/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,06/07/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/08/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/09/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/10/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/11/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/12/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,06/13/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Iceland,06/14/2020,0.0,1796.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,06/15/2020,0.0,1797.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,06/16/2020,0.0,1796.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/17/2020,0.0,1793.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Iceland,06/18/2020,0.0,1795.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,06/19/2020,0.0,1797.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/20/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/21/2020,0.0,1797.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/22/2020,0.0,1797.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/23/2020,0.0,1796.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Iceland,06/24/2020,0.0,1799.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,06/25/2020,0.0,1794.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Iceland,06/26/2020,0.0,1799.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,06/27/2020,0.0,1797.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,06/28/2020,0.0,1797.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,06/29/2020,0.0,1798.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Iceland,06/30/2020,0.0,1800.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,07/01/2020,0.0,1797.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,Iceland,07/02/2020,0.0,1803.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/03/2020,0.0,1803.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/04/2020,0.0,1802.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/05/2020,0.0,1800.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Iceland,07/06/2020,0.0,1799.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,07/07/2020,0.0,1801.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/08/2020,0.0,1802.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/09/2020,0.0,1803.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/10/2020,0.0,1803.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/11/2020,0.0,1806.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/12/2020,0.0,1800.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/13/2020,0.0,1801.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Iceland,07/14/2020,0.0,1804.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/15/2020,0.0,1809.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,07/16/2020,0.0,1810.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/17/2020,0.0,1815.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Iceland,07/18/2020,0.0,1814.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,07/19/2020,0.0,1815.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/20/2020,0.0,1820.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/21/2020,0.0,1821.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,07/22/2020,0.0,1822.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Iceland,07/23/2020,0.0,1823.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Iceland,07/24/2020,0.0,1823.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Iceland,07/25/2020,0.0,1823.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,Iceland,07/26/2020,0.0,1823.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,Iceland,07/27/2020,0.0,1823.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,Iceland,07/28/2020,0.0,1823.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,Iceland,07/29/2020,0.0,1823.0,5.0,65.0,75.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,Iceland,07/30/2020,0.0,1823.0,5.0,65.0,75.0,55.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,Iceland,07/31/2020,0.0,1825.0,5.0,65.0,75.0,55.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,Iceland,08/01/2020,0.0,1825.0,5.0,65.0,75.0,55.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,Iceland,08/02/2020,0.0,1825.0,5.0,65.0,75.0,55.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,India,01/30/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,01/31/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/01/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,India,02/02/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,India,02/03/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/04/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/05/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/06/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/07/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/08/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/09/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/10/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/11/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/12/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/13/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/14/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/15/2020,0.0,0.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/16/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/17/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/18/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/19/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/20/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/21/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/22/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/23/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/24/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/25/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/26/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/27/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/28/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,02/29/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,03/01/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,India,03/02/2020,0.0,3.0,2.0,219.0,266.0,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,India,03/03/2020,0.0,3.0,2.0,219.0,266.0,172.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,India,03/04/2020,0.0,3.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,India,03/05/2020,0.0,3.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,India,03/06/2020,0.0,3.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,India,03/07/2020,0.0,3.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,India,03/08/2020,0.0,3.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,India,03/09/2020,0.0,3.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,India,03/10/2020,0.0,4.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,India,03/11/2020,1.0,4.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,India,03/12/2020,0.0,4.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,India,03/13/2020,1.0,4.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,India,03/14/2020,0.0,4.0,2.0,219.0,266.0,172.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,India,03/15/2020,0.0,13.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,India,03/16/2020,0.0,13.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,23.0,India,03/17/2020,1.0,14.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,India,03/18/2020,0.0,14.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,38.0,India,03/19/2020,1.0,15.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,India,03/20/2020,1.0,20.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0,India,03/21/2020,0.0,23.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,India,03/22/2020,3.0,27.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0,India,03/23/2020,3.0,27.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,India,03/24/2020,0.0,40.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121.0,India,03/25/2020,2.0,43.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,India,03/26/2020,8.0,45.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.0,India,03/27/2020,0.0,73.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,India,03/28/2020,4.0,84.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,India,03/29/2020,3.0,95.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227.0,India,03/30/2020,5.0,102.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,146.0,India,03/31/2020,3.0,123.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,601.0,India,04/01/2020,23.0,148.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,545.0,India,04/02/2020,14.0,191.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,India,04/03/2020,0.0,192.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,515.0,India,04/04/2020,14.0,229.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506.0,India,04/05/2020,13.0,229.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1190.0,India,04/06/2020,37.0,375.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,533.0,India,04/07/2020,14.0,421.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,605.0,India,04/08/2020,28.0,506.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,809.0,India,04/09/2020,48.0,620.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,873.0,India,04/10/2020,20.0,774.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,848.0,India,04/11/2020,42.0,969.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,759.0,India,04/12/2020,43.0,1080.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1248.0,India,04/13/2020,27.0,1181.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1034.0,India,04/14/2020,35.0,1359.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,835.0,India,04/15/2020,12.0,1432.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1108.0,India,04/16/2020,43.0,1768.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,922.0,India,04/17/2020,38.0,2041.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1370.0,India,04/18/2020,35.0,2463.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1893.0,India,04/19/2020,38.0,2854.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,924.0,India,04/20/2020,33.0,3273.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1541.0,India,04/21/2020,53.0,3975.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1290.0,India,04/22/2020,36.0,4370.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1707.0,India,04/23/2020,40.0,5012.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1453.0,India,04/24/2020,59.0,5498.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1753.0,India,04/25/2020,45.0,5939.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1607.0,India,04/26/2020,56.0,6523.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1561.0,India,04/27/2020,58.0,7137.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1873.0,India,04/28/2020,69.0,7747.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1738.0,India,04/29/2020,71.0,8437.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1801.0,India,04/30/2020,75.0,9068.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2394.0,India,05/01/2020,69.0,10007.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2442.0,India,05/02/2020,100.0,10819.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2806.0,India,05/03/2020,68.0,11775.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3932.0,India,05/04/2020,175.0,12847.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2963.0,India,05/05/2020,127.0,14142.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3587.0,India,05/06/2020,92.0,15331.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3364.0,India,05/07/2020,104.0,16776.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3344.0,India,05/08/2020,96.0,17887.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3113.0,India,05/09/2020,116.0,19301.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4353.0,India,05/10/2020,111.0,20969.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3607.0,India,05/11/2020,82.0,22549.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3524.0,India,05/12/2020,121.0,24420.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3763.0,India,05/13/2020,136.0,26400.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3942.0,India,05/14/2020,98.0,27969.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3787.0,India,05/15/2020,104.0,30258.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4864.0,India,05/16/2020,118.0,34224.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5050.0,India,05/17/2020,154.0,36795.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4630.0,India,05/18/2020,131.0,39233.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6147.0,India,05/19/2020,146.0,42309.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5553.0,India,05/20/2020,132.0,45422.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6198.0,India,05/21/2020,150.0,48553.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6568.0,India,05/22/2020,142.0,51824.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6629.0,India,05/23/2020,142.0,54385.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7113.0,India,05/24/2020,156.0,57692.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6414.0,India,05/25/2020,148.0,60706.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5843.0,India,05/26/2020,172.0,64277.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7293.0,India,05/27/2020,190.0,67749.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7300.0,India,05/28/2020,177.0,70920.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8105.0,India,05/29/2020,269.0,82627.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8336.0,India,05/30/2020,205.0,86936.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8782.0,India,05/31/2020,223.0,91852.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7761.0,India,06/01/2020,200.0,95754.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8821.0,India,06/02/2020,221.0,100285.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9633.0,India,06/03/2020,259.0,104071.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9889.0,India,06/04/2020,275.0,108450.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9471.0,India,06/05/2020,286.0,113233.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10438.0,India,06/06/2020,297.0,118695.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10864.0,India,06/07/2020,261.0,123848.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8442.0,India,06/08/2020,266.0,129095.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10218.0,India,06/09/2020,277.0,134670.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10459.0,India,06/10/2020,352.0,135206.0,2.0,219.0,266.0,172.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10930.0,India,06/11/2020,396.0,147195.0,2.0,219.0,266.0,172.0
